;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Kimberly Sidor;Rose;F;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Davide;Zine;M;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Simone;Luppi;F;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Elisabetta;Lucchini;F;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Letizia;Cassinadri;F;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Francesco;Testa;M;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Davide;Lofaro;M;;;;;;;;
Capital Cup 2015;MXO;Turtleln Touch Modena;;Letizia;Cassinadri;F;2;Turtleln Touch Modena;3;4;Munich;Gold;Pool D;4
Capital Cup 2015;MXO;Turtleln Touch Modena;;Davide;Zine;M;1;Turtleln Touch Modena;3;4;Munich;Gold;Pool D;4
Capital Cup 2015;MXO;Turtleln Touch Modena;22;Stefania;Melzani;F;1;Turtleln Touch Modena;5;5;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;Turtleln Touch Modena;11;Giulio;Benatti;M;1;Turtleln Touch Modena;5;5;Strasbourg;Gold;Pool D;4
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;11;Katharina;Urban;F;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;9;Ulrike;Heller;F;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;10;Selim;Yürgüc;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;19;Lukas;M.;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;14;Lukas;W.;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;41;Tino;;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;13;Silvio;;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;26;Felix;Pfisterer;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;22;Aaron;Herrera;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;17;Chris;Differ;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;36;Klemens;;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;7;Urs;Seelachs;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;17;Sven;;M;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;21;Lisa;Budzynski;F;;;;;;;;
Capital Cup 2015;MXO;BRC Bears;13;Silvio;;M;2;BRC Bears;3;13;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;BRC Bears;21;Lisa;Budzynski;F;1;BRC Bears;3;13;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;BRC Bears;19;Lukas;M.;M;1;BRC Bears;2;7;Munich;Gold;Pool D;4
Capital Cup 2015;MXO;BRC Bears;17;Chris;Differ;M;1;BRC Bears;2;7;Munich;Gold;Pool D;4
Capital Cup 2015;MXO;BRC Bears;22;Aaron;Herrera;M;1;BRC Bears;1;4;Dragoni Milano;Bronze;¼;2
Capital Cup 2015;MXO;BRC Bears;13;Silvio;;M;1;BRC Bears;3;6;Lokomotive Wien;Wood;Semifinal;2
Capital Cup 2015;MXO;BRC Bears;9;Ulrike;Heller;F;1;BRC Bears;3;6;Lokomotive Wien;Wood;Semifinal;2
Capital Cup 2015;MXO;BRC Bears;11;Katharina;Urban;F;1;BRC Bears;3;6;Lokomotive Wien;Wood;Semifinal;2
Capital Cup 2015;MXO;BRC Bears;11;Katharina;Urban;F;1;BRC Bears;2;4;Courant d'R;Wood;Third position;2
Capital Cup 2015;MXO;BRC Bears;26;Felix;Pfisterer;M;1;BRC Bears;2;4;Courant d'R;Wood;Third position;2
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;Munich;;Stefan;Breitschuh;M;1;Munich;3;5;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;10;Svenja;Gellert;F;1;Munich;3;5;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;1;Munich;3;5;Strasbourg;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;6;Lok Man;Ho;M;;;;;;;;
Capital Cup 2015;MXO;Munich;;Ricardo;de Castro;M;;;;;;;;
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;;;;;;;;
Capital Cup 2015;MXO;Munich;9;Nikolay;Landjev;M;;;;;;;;
Capital Cup 2015;MXO;Munich;12;Eva;Grüne;F;;;;;;;;
Capital Cup 2015;MXO;Munich;27;Patrick;Chambers;M;;;;;;;;
Capital Cup 2015;MXO;Munich;7;Christina;Spindler;F;;;;;;;;
Capital Cup 2015;MXO;Munich;13;Astrid;Wiik;F;;;;;;;;
Capital Cup 2015;MXO;Munich;;Ian;Christal;M;;;;;;;;
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;1;Munich;4;3;Turtleln Touch Modena;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;10;Svenja;Gellert;F;1;Munich;4;3;Turtleln Touch Modena;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;9;Nikolay;Landjev;M;1;Munich;4;3;Turtleln Touch Modena;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;6;Lok Man;Ho;M;1;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;10;Svenja;Gellert;F;1;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;1;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;27;Patrick;Chambers;M;2;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;7;Christina;Spindler;F;1;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;13;Astrid;Wiik;F;1;Munich;7;2;BRC Bears;Gold;Pool D;4
Capital Cup 2015;MXO;Munich;6;Lok Man;Ho;M;1;Munich;3;5;JGA;Gold;¼;2
Capital Cup 2015;MXO;Munich;10;Svenja;Gellert;F;1;Munich;3;5;JGA;Gold;¼;2
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;1;Munich;3;5;JGA;Gold;¼;2
Capital Cup 2015;MXO;Munich;9;Nikolay;Landjev;M;1;Munich;3;5;JGA;Gold;¼;2
Capital Cup 2015;MXO;Munich;10;Svenja;Gellert;F;2;Munich;5;2;Colonia;Silver;Semifinal;2
Capital Cup 2015;MXO;Munich;4;Jonathan;Pengelly;M;1;Munich;5;2;Colonia;Silver;Semifinal;2
Capital Cup 2015;MXO;Munich;;Ricardo;de Castro;M;1;Munich;5;2;Colonia;Silver;Semifinal;2
Capital Cup 2015;MXO;Munich;27;Patrick;Chambers;M;2;Munich;2;7;Berlin;Silver;Final;2
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Stéphanie;Laurichese;F;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Claire;Perrot;F;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Céline;Veit;F;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Tricia;Hartmann;F;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Alix;Scheer;F;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Frédéric;Ramus;M;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Pascal;Blanc;M;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Stéphane;Jung;M;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Gareth;Whomsley;M;;;;;;;;
Capital Cup 2015;MXO;Strasbourg;;Quentin;Roenstiehl;M;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;8;Jörg;Schlossmacher;M;2;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;9;Matt;Elliot;M;2;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
